gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3109021656	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/75013937	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.17781	77.164757	31208.0						2018-04-04T08:47	4	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	75013937		Viral joshi	2021-04-24T07:05:16	CC_BY_4_0	Viral joshi	Viral joshi			2025-10-20T20:52:53.663Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3109010664	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/75013939	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.147901	77.097008	31208.0						2018-04-04T08:57	4	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	75013939		Viral joshi	2021-04-24T07:05:17	CC_BY_4_0	Viral joshi	Viral joshi			2025-10-20T20:52:53.732Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3097208778	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/74916126	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.360668	77.101671	31199.0						2018-03-16T09:39	16	3	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	74916126		Viral joshi	2021-04-23T10:11:37	CC_BY_4_0	Viral joshi	Viral joshi			2025-10-20T19:44:32.481Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3097098776	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/74916134	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.306227	77.170345	31199.0						2018-03-16T15:33	16	3	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	74916134		Viral joshi	2021-04-23T10:11:46	CC_BY_4_0	Viral joshi	Viral joshi			2025-10-20T20:52:52.676Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3097058511	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71224426	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.511728	76.853827	31189.0						2021-03-14T07:06:32	14	3	2021	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	71224426		T R Shankar Raman	2021-03-14T16:39:16	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T21:53:57.903Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3096993370	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33793772	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.527584	76.955738	31189.0						2019-10-03T14:22:19	3	10	2019	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	33793772		T R Shankar Raman	2019-10-03T12:46:19	CC0_1_0	T R Shankar Raman	T R Shankar Raman			2025-10-20T20:45:17.501Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3090782594	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73741278	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.720416	77.061918	31271.0						2018-12-20T10:32:40	20	12	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	73741278		Harikrishnan S	2021-04-12T14:08:16	CC_BY_NC_4_0	Harikrishnan S	Harikrishnan S			2025-10-20T19:35:31.975Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3070262977	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52473482	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.44941	76.834094	31189.0						2019-10-11T10:10	11	10	2019	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	52473482		Sriram Ranganathan	2020-07-09T14:57:57	CC_BY_NC_4_0	Sriram Ranganathan	Sriram Ranganathan			2025-10-20T19:29:22.411Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3044931701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/69852845	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.037401	77.006345	31208.0						2010-01-18T05:24	18	1	2010	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	69852845		Petri Kuhno	2021-02-20T09:54:24	CC_BY_NC_4_0	Petri Kuhno	Petri Kuhno			2025-10-20T20:51:35.229Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3044800717	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/69852855	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.064296	77.191715	31208.0						2010-01-18T06:56	18	1	2010	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	69852855		Petri Kuhno	2021-02-20T09:54:27	CC_BY_NC_4_0	Petri Kuhno	Petri Kuhno			2025-10-20T20:51:34.596Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3034597308	c6b86c40-ff71-4e5e-902c-111f400d0d56	https://indiabiodiversity.org/observation/show/15076145	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius (Ogilby, 1838)		IN			PRESENT		62431bdf-fa0c-452b-afce-be14884a47ff	10.819941	76.74117							2020-02-01	1	2	2020	5787005	5220175	HUMAN_OBSERVATION			15076145		Dhruvaraj Subhashchandran;Harikrishnan S.;Sankar Thampuran M V;Shamim SN;Thomas Vattakaven		CC_BY_4_0		Shamim SN			2025-10-26T02:47:52.755Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID
3034587515	c6b86c40-ff71-4e5e-902c-111f400d0d56	https://indiabiodiversity.org/observation/show/15100618	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius (Ogilby, 1838)		IN			PRESENT		62431bdf-fa0c-452b-afce-be14884a47ff	10.097403	77.203417							2016-04-30	30	4	2016	5787005	5220175	HUMAN_OBSERVATION			15100618		Dhruvaraj Subhashchandran;Thomas Vattakaven		CC_BY_4_0		Dhruvaraj Subhashchandran			2025-10-26T02:47:46.744Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID
3034575275	c6b86c40-ff71-4e5e-902c-111f400d0d56	https://indiabiodiversity.org/observation/show/16254973	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius (Ogilby, 1838)		IN			PRESENT		62431bdf-fa0c-452b-afce-be14884a47ff	10.116183	77.15036							2020-12-05	5	12	2020	5787005	5220175	HUMAN_OBSERVATION			16254973		Ankush Gajbhiye;Muhsina Mahamood;Thomas Vattakaven		CC_BY_4_0		Muhsina Mahamood			2025-10-26T02:47:41.404Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID
3031928257	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68371822	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.057422	77.082385	31208.0						2014-01-25T07:54	25	1	2014	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	68371822		Attila Steiner	2021-01-20T17:09:54	CC_BY_NC_4_0	Attila Steiner	Attila Steiner			2025-10-20T20:51:13.062Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3031681851	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68062823	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.023229	77.018148	31208.0						2014-12-28T09:43:31	28	12	2014	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	68062823		soarexcursions	2021-01-14T18:05:53	CC_BY_NC_4_0	soarexcursions	soarexcursions			2025-10-20T20:51:07.655Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3013935169	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67301395	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.504949	77.565542	31279.0						2015-07-30T09:18	30	7	2015	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	67301395		Prashanth	2020-12-30T13:40:00	CC_BY_NC_4_0	Prashanth	Prashanth			2025-10-20T21:53:16.506Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3005245862	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66524201	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.459462	76.882112	31189.0						2018-04-03T12:19	3	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	66524201		Manuel Ruedi	2020-12-13T16:34:14	CC_BY_NC_4_0	Manuel Ruedi	Manuel Ruedi			2025-10-20T20:50:47.814Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3005244824	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66524200	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.427727	76.861751	31189.0						2018-04-03T12:11	3	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	66524200		Manuel Ruedi	2020-12-13T16:34:14	CC_BY_NC_4_0	Manuel Ruedi	Manuel Ruedi			2025-10-20T20:50:48.841Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3005117825	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66522017	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.416446	76.908023	31189.0						2018-04-01T16:07	1	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	66522017		Manuel Ruedi	2020-12-13T15:38:27	CC_BY_NC_4_0	Manuel Ruedi	Manuel Ruedi			2025-10-20T20:50:47.408Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2992790680	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65755648	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.588736	77.530267	31279.0						2016-07-07T17:17	7	7	2016	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	65755648		Prashanth	2020-11-28T16:18:21	CC_BY_NC_4_0	Prashanth	Prashanth			2025-10-20T21:53:01.271Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2898530788	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62260596	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.392792	76.827135	31199.0						2016-12-25T22:34	25	12	2016	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	62260596		Rich Kostecke	2020-10-11T01:51:23	CC_BY_NC_4_0	Rich Kostecke	Rich Kostecke			2025-10-20T20:50:03.139Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2898443825	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62257643	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.16375	77.02451	31208.0						2016-12-22T06:38	22	12	2016	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	62257643		Rich Kostecke	2020-10-11T01:09:17	CC_BY_NC_4_0	Rich Kostecke	Rich Kostecke			2025-10-20T19:31:49.097Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2851282212	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/56766495	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.313195	76.850132	31199.0						2017-06-24T12:10	24	6	2017	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	56766495		Prasanth	2020-08-17T18:33:58	CC_BY_NC_4_0	Prasanth	Prasanth			2025-10-20T19:30:31.033Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2851267187	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/56714264	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.190544	77.092552	31208.0						2020-01-31T10:51	31	1	2020	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	56714264		Raja bandi	2020-08-17T04:47:26	CC_BY_4_0	Raja bandi	Raja bandi			2025-10-20T21:51:48.794Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2850576202	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55378360	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.095294	77.03269	31208.0						2018-04-22T09:50	22	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	55378360		Viral joshi	2020-08-04T12:24:07	CC_BY_4_0	Viral joshi	Viral joshi			2025-10-20T19:30:06.461Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2850536248	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55378350	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.124282	77.085542	31208.0						2018-04-20T09:07	20	4	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	55378350		Viral joshi	2020-08-04T12:24:03	CC_BY_4_0	Viral joshi	Viral joshi			2025-10-20T19:30:07.223Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2831377372	96e13e19-b9d6-46b4-bb28-5f18bcfb10d0	urn:catalog:CMNH:Mammals:19263	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN	Mountains of Southern India		PRESENT		9c252ec3-7333-4cf8-a997-5441fcbad8dd													5787005	5220175	PRESERVED_SPECIMEN	CMNH	Mammals	19263				CC0_1_0				native	2025-10-08T00:02:03.379Z		
2814203478	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/52001317	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.123727	77.142434	31208.0						2018-09-22T14:20	22	9	2018	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	52001317		abhilashk	2020-07-05T10:23:43	CC_BY_NC_4_0	abhilashk	abhilashk			2025-10-20T19:29:17Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2813983971	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/51569028	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.02507	77.107047	31208.0						2020-01-17T12:59	17	1	2020	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	51569028		Rujuta Vinod	2020-07-01T11:36:55	CC_BY_NC_4_0	Rujuta Vinod	Rujuta Vinod			2025-10-20T20:48:13.061Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2802717630	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/49821969	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.825838	76.643902	31169.0						2020-02-02T16:25	2	2	2020	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	49821969		shamimbby	2020-06-16T10:58:17	CC_BY_NC_4_0	shamimbby	shamimbby			2025-10-20T19:28:43.824Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2641511858	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/48679343	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.368616	76.991197	31199.0						2013-12-06T23:27	6	12	2013	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	48679343		sunnyjosef	2020-06-06T18:11:44	CC_BY_4_0	sunnyjosef	sunnyjosef			2025-10-20T19:29:35.737Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2626255273	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45345856	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Tamil Nadu	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.483935	76.929203	31189.0						2008-10-22T23:29:42	22	10	2008	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	45345856		C Hewitt	2020-05-09T17:56:33	CC_BY_NC_4_0	regimani	regimani			2025-10-20T19:27:34.458Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2609339307	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42472303	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.101501	77.131588	31208.0						2009-11-05T15:57	5	11	2009	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	42472303		makarandsaraf	2020-04-18T14:08:47	CC_BY_NC_4_0	makarandsaraf	makarandsaraf			2025-10-20T21:49:46.309Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2609115501	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42472312	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.039656	77.098854	31208.0						2009-11-05T16:03	5	11	2009	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	42472312		makarandsaraf	2020-04-18T14:08:53	CC_BY_NC_4_0	makarandsaraf	makarandsaraf			2025-10-20T21:49:45.523Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2609111579	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42472295	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.061221	77.070498	31208.0						2009-11-05T15:32	5	11	2009	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	42472295		makarandsaraf	2020-04-18T14:08:43	CC_BY_NC_4_0	makarandsaraf	makarandsaraf			2025-10-20T20:46:43.402Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2609102564	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42472292	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Hemitragus	Hemitragus hylocrius		SPECIES	Nilgiritragus hylocrius (Ogilby, 1838)	Nilgiritragus hylocrius		IN		Kerala	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.186079	77.098367	31208.0						2009-11-05T15:38	5	11	2009	5787005	5220175	HUMAN_OBSERVATION	iNaturalist	Observations	42472292		makarandsaraf	2020-04-18T14:08:41	CC_BY_NC_4_0	makarandsaraf	makarandsaraf			2025-10-20T20:46:43.510Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
